,Experiment,Model,Sample Size,SHAP Match %,Top Features
13653,Environment Liability,CatBoost,100,85.71428571428571,"Coverage Limit: 55407.0355, Incident History: 20223.2456, Regulatory Compliance: 10702.2023, Industry Type: 8222.3647, Company Size: 8113.0307, Years of Operation: 7036.4336, Proximity to Sensitive Areas: 5705.1746"
13654,Environment Liability,Ridge,100,85.71428571428571,"Coverage Limit: 78356.8495, Incident History: 45489.5542, Years of Operation: 18760.0119, Regulatory Compliance: 15954.4523, Company Size: 12787.9503, Industry Type: 11032.0276, Proximity to Sensitive Areas: 10002.8898"
13655,Environment Liability,Random Forest,1000,100.0,"Coverage Limit: 71547.8055, Incident History: 40228.4198, Years of Operation: 18656.5042, Pollution Risk: 11974.1251, Regulatory Compliance: 9216.4281, Industry Type: 8788.0211, Company Size: 7363.6414"
13656,Environment Liability,CatBoost,2000,100.0,"Coverage Limit: 73970.6041, Incident History: 43456.9081, Industry Type: 26365.4360, Years of Operation: 18377.4331, Pollution Risk: 16326.4431, Company Size: 14133.4154, Regulatory Compliance: 11368.6700"
13657,Environment Liability,Gradient Boosting,500,100.0,"Coverage Limit: 70742.7253, Incident History: 41666.8091, Years of Operation: 21256.4617, Industry Type: 18524.8649, Pollution Risk: 11370.9620, Company Size: 9778.2072, Regulatory Compliance: 6388.9899"
13658,Environment Liability,XGBoost,2000,100.0,"Coverage Limit: 69033.6172, Incident History: 39631.1641, Years of Operation: 22735.0547, Industry Type: 21764.2051, Pollution Risk: 13565.1250, Company Size: 10294.1318, Regulatory Compliance: 9899.4561"
13659,Environment Liability,MLPRegressor,100,100.0,"Coverage Limit: 37531.2563, Company Size: 328.1354, Regulatory Compliance: 3.1452, Years of Operation: 1.4494, Incident History: 0.2132, Industry Type: 0.1978, Pollution Risk: 0.1387"
13660,Environment Liability,XGBoost,100,100.0,"Coverage Limit: 69030.1797, Incident History: 23670.0293, Years of Operation: 16441.9355, Pollution Risk: 13134.8359, Company Size: 11129.7930, Industry Type: 7160.0146, Regulatory Compliance: 6080.2607"
13661,Environment Liability,ExtraTrees,2000,100.0,"Coverage Limit: 71324.8903, Incident History: 38754.8915, Years of Operation: 14741.4003, Industry Type: 10283.0452, Pollution Risk: 10177.2675, Company Size: 8486.9555, Regulatory Compliance: 7200.4442"
13662,Environment Liability,CatBoost,2000,100.0,"Coverage Limit: 71172.2462, Incident History: 40473.0150, Industry Type: 22965.5052, Years of Operation: 20456.4081, Pollution Risk: 15592.2588, Company Size: 12435.5947, Regulatory Compliance: 10626.7032"
13663,Environment Liability,ExtraTrees,1000,100.0,"Coverage Limit: 67223.8155, Incident History: 37073.0066, Years of Operation: 15123.9330, Industry Type: 12382.7218, Pollution Risk: 9820.5887, Regulatory Compliance: 5108.0628, Company Size: 4603.4860"
13664,Environment Liability,Random Forest,1000,100.0,"Coverage Limit: 68860.9639, Incident History: 40406.4334, Years of Operation: 19890.1846, Industry Type: 18090.5456, Company Size: 9080.9244, Pollution Risk: 8628.6145, Regulatory Compliance: 5879.1632"
13665,Environment Liability,Random Forest,1000,100.0,"Coverage Limit: 69628.6294, Incident History: 41526.4826, Years of Operation: 17295.8798, Pollution Risk: 9579.3752, Regulatory Compliance: 8010.1616, Industry Type: 6930.2623, Company Size: 6769.2319"
13666,Environment Liability,MLPRegressor,1000,71.42857142857143,"Coverage Limit: 116378.5598, Company Size: 216.3616, Regulatory Compliance: 1.8818, Years of Operation: 0.2596, Industry Type: 0.1628, Pollutants Handled: 0.1584, Geographic Location: 0.1132"
13667,Environment Liability,Ridge,500,85.71428571428571,"Coverage Limit: 64761.4470, Incident History: 48276.5167, Company Size: 20037.4104, Regulatory Compliance: 16653.1781, Pollution Risk: 14332.4084, Years of Operation: 9927.3648, Pollutants Handled: 6838.6597"
13668,Environment Liability,MLPRegressor,500,71.42857142857143,"Coverage Limit: 110899.1565, Company Size: 308.9941, Regulatory Compliance: 2.5136, Years of Operation: 0.8935, Industry Type: 0.1820, Pollutants Handled: 0.1292, Climate Change Risk: 0.1134"
13669,Environment Liability,Ridge,1000,100.0,"Coverage Limit: 65946.1635, Incident History: 38689.0708, Years of Operation: 20049.2219, Industry Type: 19509.8455, Company Size: 15687.4472, Regulatory Compliance: 13015.0829, Pollution Risk: 11715.8163"
13670,Environment Liability,HistGradientBoosting,500,100.0,"Coverage Limit: 79263.3245, Incident History: 43755.7184, Industry Type: 22229.5681, Years of Operation: 18883.9426, Company Size: 12013.9567, Regulatory Compliance: 11962.8560, Pollution Risk: 11843.0139"
13671,Environment Liability,CatBoost,2000,100.0,"Coverage Limit: 71191.6884, Incident History: 39225.7090, Years of Operation: 23231.1010, Industry Type: 22433.1415, Pollution Risk: 13019.5653, Company Size: 11358.2654, Regulatory Compliance: 9985.2738"
13672,Environment Liability,CatBoost,2000,100.0,"Coverage Limit: 71448.1360, Incident History: 40854.4347, Industry Type: 24828.2039, Years of Operation: 23044.9164, Pollution Risk: 14550.8916, Company Size: 12782.4728, Regulatory Compliance: 10139.3029"
13673,Environment Liability,MLPRegressor,500,85.71428571428571,"Coverage Limit: 110592.2054, Company Size: 434.4285, Regulatory Compliance: 2.2652, Years of Operation: 1.1848, Industry Type: 0.1857, Pollutants Handled: 0.1252, Incident History: 0.1166"
13674,Environment Liability,Gradient Boosting,2000,100.0,"Coverage Limit: 70695.3012, Incident History: 41323.1550, Industry Type: 22750.2714, Years of Operation: 20481.2114, Pollution Risk: 13480.1406, Company Size: 12316.7540, Regulatory Compliance: 10688.8578"
13675,Environment Liability,XGBoost,100,100.0,"Coverage Limit: 57129.9180, Incident History: 22883.6152, Pollution Risk: 15820.2109, Industry Type: 12295.8574, Company Size: 7673.6416, Regulatory Compliance: 4547.6514, Years of Operation: 3778.2173"
13676,Environment Liability,XGBoost,500,100.0,"Coverage Limit: 72953.1406, Incident History: 36491.1562, Industry Type: 20824.9863, Years of Operation: 14879.8164, Regulatory Compliance: 11981.1650, Company Size: 11605.9814, Pollution Risk: 11050.6514"
13677,Environment Liability,MLPRegressor,100,100.0,"Coverage Limit: 21443.0015, Company Size: 507.1523, Regulatory Compliance: 2.8461, Years of Operation: 1.2172, Incident History: 0.1984, Industry Type: 0.1528, Pollution Risk: 0.1479"
13678,Environment Liability,ElasticNet,2000,100.0,"Coverage Limit: 65609.5597, Incident History: 43314.8579, Years of Operation: 17984.9471, Company Size: 14877.0205, Regulatory Compliance: 13336.3286, Pollution Risk: 11464.0781, Industry Type: 5362.2687"
13679,Environment Liability,Random Forest,1000,100.0,"Coverage Limit: 74677.7613, Incident History: 42218.4030, Years of Operation: 19201.9505, Pollution Risk: 11020.7848, Regulatory Compliance: 8858.7528, Company Size: 7495.5502, Industry Type: 4136.6849"
13680,Environment Liability,Gradient Boosting,500,100.0,"Coverage Limit: 70786.4143, Incident History: 40344.0997, Years of Operation: 18970.4338, Industry Type: 17511.3321, Pollution Risk: 14081.6143, Company Size: 11253.5302, Regulatory Compliance: 9966.0621"
13681,Environment Liability,ExtraTrees,100,57.14285714285714,"Coverage Limit: 64890.0088, Incident History: 39457.6779, Years of Operation: 11246.8576, Pollution Risk: 9301.1301, Geographic Location: 4897.5348, Pollutants Handled: 3494.3946, Proximity to Sensitive Areas: 3122.1989"
13682,Environment Liability,ElasticNet,1000,100.0,"Coverage Limit: 64903.2740, Incident History: 38348.6387, Years of Operation: 23220.1421, Company Size: 12479.7005, Pollution Risk: 12410.2691, Regulatory Compliance: 6491.8844, Industry Type: 5731.6757"
13683,Environment Liability,XGBoost,1000,100.0,"Coverage Limit: 74891.8125, Incident History: 37645.6484, Industry Type: 20782.1328, Years of Operation: 19475.5469, Pollution Risk: 15142.1523, Regulatory Compliance: 12983.3848, Company Size: 10626.0938"
13684,Environment Liability,ElasticNet,100,100.0,"Coverage Limit: 58274.2683, Incident History: 48405.0614, Years of Operation: 26145.7829, Pollution Risk: 26130.7373, Regulatory Compliance: 14355.3754, Company Size: 11687.1364, Industry Type: 8581.3283"
13685,Environment Liability,MLPRegressor,1000,71.42857142857143,"Coverage Limit: 79693.5711, Company Size: 261.5852, Regulatory Compliance: 1.9374, Years of Operation: 0.4825, Industry Type: 0.1841, Pollutants Handled: 0.1411, Geographic Location: 0.1049"
13686,Environment Liability,HistGradientBoosting,1000,100.0,"Coverage Limit: 69731.9560, Incident History: 37154.7011, Industry Type: 23423.3666, Years of Operation: 21944.1231, Company Size: 12897.9152, Pollution Risk: 11587.7836, Regulatory Compliance: 9881.5966"
13687,Environment Liability,Gradient Boosting,100,85.71428571428571,"Incident History: 35498.4212, Coverage Limit: 34352.3016, Years of Operation: 12263.2271, Pollution Risk: 8252.9566, Industry Type: 3738.0961, Company Size: 3469.6852, Geographic Location: 2616.0452"
13688,Environment Liability,Ridge,2000,100.0,"Coverage Limit: 87247.3389, Incident History: 41882.0452, Years of Operation: 18219.5818, Pollution Risk: 13617.7168, Regulatory Compliance: 11640.2813, Company Size: 9783.6160, Industry Type: 5233.6380"
13689,Environment Liability,Gradient Boosting,100,100.0,"Coverage Limit: 60335.6019, Incident History: 24977.8939, Years of Operation: 20184.7426, Pollution Risk: 16346.3412, Company Size: 14480.7143, Industry Type: 5552.2159, Regulatory Compliance: 4238.0130"
13690,Environment Liability,ElasticNet,500,100.0,"Coverage Limit: 66216.7655, Incident History: 33890.1122, Years of Operation: 18657.4131, Industry Type: 15329.8858, Company Size: 13288.2902, Regulatory Compliance: 9658.1626, Pollution Risk: 9254.2502"
13691,Environment Liability,CatBoost,2000,100.0,"Coverage Limit: 69332.1429, Incident History: 42857.3074, Industry Type: 24136.2914, Years of Operation: 20642.8539, Pollution Risk: 14435.7994, Regulatory Compliance: 11831.3971, Company Size: 11718.9930"
13692,Environment Liability,XGBoost,500,100.0,"Coverage Limit: 75786.9375, Incident History: 38222.0859, Industry Type: 22103.9121, Years of Operation: 19690.6465, Pollution Risk: 12600.9785, Company Size: 10068.6631, Regulatory Compliance: 9628.8740"
13693,Environment Liability,HistGradientBoosting,100,100.0,"Coverage Limit: 77510.6697, Incident History: 27102.7743, Pollution Risk: 24384.5965, Years of Operation: 18489.1742, Company Size: 11449.7215, Regulatory Compliance: 9982.9139, Industry Type: 9202.7712"
13694,Environment Liability,Gradient Boosting,2000,100.0,"Coverage Limit: 72018.2203, Incident History: 41005.8493, Industry Type: 24744.7810, Years of Operation: 16432.5552, Company Size: 12389.8144, Pollution Risk: 11639.3365, Regulatory Compliance: 11164.6745"
13695,Environment Liability,HistGradientBoosting,2000,100.0,"Coverage Limit: 72770.3263, Incident History: 42490.3495, Industry Type: 25333.6493, Years of Operation: 20027.5718, Pollution Risk: 12721.6597, Company Size: 12704.2208, Regulatory Compliance: 10930.0184"
13696,Environment Liability,Gradient Boosting,1000,100.0,"Coverage Limit: 68121.3614, Incident History: 44108.8216, Industry Type: 23205.2648, Years of Operation: 21664.4883, Pollution Risk: 13065.8954, Company Size: 11025.3907, Regulatory Compliance: 10069.9839"
13697,Environment Liability,MLPRegressor,2000,85.71428571428571,"Coverage Limit: 82363.2491, Company Size: 15.0727, Years of Operation: 2.2499, Regulatory Compliance: 0.3881, Incident History: 0.3741, Pollution Risk: 0.2730, Pollutants Handled: 0.2293"
13698,Environment Liability,Gradient Boosting,500,100.0,"Coverage Limit: 72513.5608, Incident History: 39774.0010, Industry Type: 18015.1135, Pollution Risk: 17983.0420, Years of Operation: 17866.5263, Regulatory Compliance: 12451.0620, Company Size: 11519.4002"
13699,Environment Liability,XGBoost,100,100.0,"Coverage Limit: 82187.3750, Incident History: 42332.6602, Years of Operation: 19804.6230, Pollution Risk: 12451.0605, Regulatory Compliance: 9662.3125, Industry Type: 8962.1699, Company Size: 8899.4668"
13700,Environment Liability,Random Forest,500,100.0,"Coverage Limit: 69553.6126, Incident History: 37949.1492, Years of Operation: 16218.0186, Pollution Risk: 9608.2136, Industry Type: 7652.9620, Regulatory Compliance: 5269.4540, Company Size: 3976.2382"
13701,Environment Liability,CatBoost,500,100.0,"Coverage Limit: 68559.5779, Incident History: 39912.7906, Industry Type: 21632.9638, Years of Operation: 14350.1479, Company Size: 11669.6731, Pollution Risk: 11388.5118, Regulatory Compliance: 6650.0663"
13702,Environment Liability,HistGradientBoosting,100,85.71428571428571,"Coverage Limit: 63893.4804, Incident History: 29663.0214, Years of Operation: 25132.4675, Industry Type: 21207.3655, Company Size: 15438.9264, Regulatory Compliance: 10341.8751, Geographic Location: 8238.7348"
13703,Environment Liability,ExtraTrees,1000,100.0,"Coverage Limit: 65096.4433, Incident History: 41250.0824, Years of Operation: 14270.2301, Industry Type: 12757.9171, Company Size: 6446.5451, Pollution Risk: 6314.7056, Regulatory Compliance: 4727.6321"
13704,Environment Liability,Gradient Boosting,1000,100.0,"Coverage Limit: 71879.8634, Incident History: 36997.6891, Industry Type: 24357.4265, Years of Operation: 19076.2540, Pollution Risk: 15473.8795, Company Size: 13627.0962, Regulatory Compliance: 9045.8330"
13705,Environment Liability,ElasticNet,1000,85.71428571428571,"Coverage Limit: 71072.0951, Incident History: 40534.5867, Years of Operation: 21004.0616, Company Size: 18947.8593, Pollution Risk: 13723.2402, Regulatory Compliance: 13216.0205, Climate Change Risk: 2379.9690"
13706,Environment Liability,MLPRegressor,1000,57.14285714285714,"Coverage Limit: 106583.0083, Company Size: 202.9303, Regulatory Compliance: 1.7283, Industry Type: 0.1442, Pollutants Handled: 0.1395, Geographic Location: 0.1323, Climate Change Risk: 0.1064"
13707,Environment Liability,ElasticNet,2000,100.0,"Coverage Limit: 67074.7186, Incident History: 41514.7680, Years of Operation: 15465.3599, Company Size: 14934.5723, Pollution Risk: 13901.1491, Regulatory Compliance: 11484.4212, Industry Type: 3618.9616"
13708,Environment Liability,ElasticNet,100,100.0,"Coverage Limit: 62781.8038, Incident History: 27921.0274, Years of Operation: 24854.3602, Pollution Risk: 24289.6486, Regulatory Compliance: 13807.6799, Company Size: 13395.1749, Industry Type: 11904.7793"
13709,Environment Liability,ElasticNet,2000,100.0,"Coverage Limit: 62972.0885, Incident History: 40660.5030, Years of Operation: 16505.1980, Pollution Risk: 14410.1160, Company Size: 13624.1219, Regulatory Compliance: 10745.3853, Industry Type: 3476.6343"
13710,Environment Liability,Gradient Boosting,2000,100.0,"Coverage Limit: 70800.5234, Incident History: 38116.7222, Industry Type: 21902.1652, Years of Operation: 19218.4782, Pollution Risk: 15171.7451, Company Size: 12411.7243, Regulatory Compliance: 8583.1876"
13711,Environment Liability,MLPRegressor,1000,71.42857142857143,"Coverage Limit: 92437.3926, Company Size: 252.4692, Regulatory Compliance: 2.0418, Years of Operation: 0.6218, Industry Type: 0.1611, Pollutants Handled: 0.1359, Geographic Location: 0.1242"
13712,Environment Liability,HistGradientBoosting,500,100.0,"Coverage Limit: 65747.1145, Incident History: 37239.1110, Pollution Risk: 15937.9754, Years of Operation: 14931.2146, Industry Type: 13648.6480, Regulatory Compliance: 12161.7105, Company Size: 12119.7224"
13713,Environment Liability,MLPRegressor,1000,57.14285714285714,"Coverage Limit: 124767.3142, Company Size: 264.0037, Regulatory Compliance: 2.2196, Pollutants Handled: 0.1539, Industry Type: 0.1396, Geographic Location: 0.1169, Climate Change Risk: 0.0906"
13714,Environment Liability,XGBoost,1000,100.0,"Coverage Limit: 69236.8906, Incident History: 39838.5547, Industry Type: 22060.0176, Years of Operation: 18126.3262, Pollution Risk: 12811.3350, Company Size: 10953.7686, Regulatory Compliance: 10569.6367"
13715,Environment Liability,MLPRegressor,2000,71.42857142857143,"Coverage Limit: 110651.0080, Company Size: 193.6528, Regulatory Compliance: 1.8141, Pollutants Handled: 0.1580, Geographic Location: 0.1541, Industry Type: 0.1251, Incident History: 0.1000"
13716,Environment Liability,ElasticNet,100,100.0,"Coverage Limit: 64557.6459, Incident History: 28356.6684, Pollution Risk: 18923.8406, Regulatory Compliance: 18555.4531, Company Size: 13751.4225, Years of Operation: 10043.8255, Industry Type: 9881.0071"
