Age,Gender,Driving Experience (Years),Annual Mileage,Vehicle Type,Vehicle Age (Years),Number of Past Accidents,Location (Risk Area),Credit Score,Coverage Type,Deductible Amount,Gender Factor,Vehicle Type Factor,Coverage Type Factor,Combined Risk Factor,Expected Premium
34,Female,35,20995,SUV,10,1,Urban,566,Standard,100,1.2,1.1,1.1,1.0,726.0000000000001
64,Male,43,12693,Convertible,14,0,Rural,557,Premium,1000,1.5,1.4,1.3,1.0,1365.0
76,Female,0,20722,Sedan,13,3,Urban,821,Premium,100,1.2,1.6,1.3,1.5,1872.0
50,Female,9,10147,Sedan,1,0,Suburban,758,Basic,250,1.2,1.6,1.0,1.0,960.0
38,Male,27,12373,SUV,9,1,Rural,475,Basic,1000,1.5,1.1,1.0,1.0,825.0000000000001
61,Female,5,22512,Convertible,18,0,Urban,653,Basic,250,1.2,1.4,1.0,1.0,840.0
62,Female,33,27825,Convertible,8,2,Urban,557,Premium,250,1.2,1.4,1.3,1.5,1638.0
51,Male,11,8517,Convertible,3,0,Urban,847,Standard,1000,1.5,1.4,1.1,1.0,1155.0
18,Female,34,10504,Convertible,7,1,Urban,595,Basic,250,1.2,1.4,1.0,1.0,840.0
65,Female,53,11777,Sedan,9,1,Suburban,754,Basic,1000,1.2,1.6,1.0,1.0,960.0
63,Female,44,5917,Convertible,8,1,Rural,729,Basic,1000,1.2,1.4,1.0,1.0,840.0
33,Female,21,29806,Convertible,6,0,Urban,571,Premium,500,1.2,1.4,1.3,1.0,1092.0
34,Male,15,18807,SUV,20,0,Rural,349,Premium,250,1.5,1.1,1.3,1.0,1072.5000000000002
60,Female,27,26651,SUV,3,0,Rural,479,Basic,1000,1.2,1.1,1.0,1.0,660.0
20,Female,22,26716,SUV,4,0,Rural,334,Basic,100,1.2,1.1,1.0,1.0,660.0
34,Male,25,10238,SUV,16,0,Suburban,835,Basic,500,1.5,1.1,1.0,1.0,825.0000000000001
38,Female,38,23301,Sedan,9,0,Urban,519,Basic,500,1.2,1.6,1.0,1.0,960.0
55,Male,15,13004,Sedan,5,1,Suburban,427,Basic,1000,1.5,1.6,1.0,1.0,1200.0
62,Male,19,19844,Sedan,10,1,Suburban,424,Basic,250,1.5,1.6,1.0,1.0,1200.0
55,Female,22,14632,Truck,13,0,Rural,759,Standard,500,1.2,1.3,1.1,1.0,858.0000000000001
60,Female,44,7802,Convertible,7,0,Suburban,801,Basic,100,1.2,1.4,1.0,1.0,840.0
19,Male,50,23757,SUV,5,0,Suburban,734,Standard,500,1.5,1.1,1.1,1.0,907.5000000000002
56,Female,44,20055,Sedan,2,1,Rural,556,Standard,250,1.2,1.6,1.1,1.0,1056.0
68,Female,40,15842,SUV,8,1,Urban,805,Basic,100,1.2,1.1,1.0,1.0,660.0
76,Male,3,14363,Truck,15,1,Rural,805,Premium,1000,1.5,1.3,1.3,1.2,1521.0
20,Male,47,27661,Truck,16,0,Urban,480,Premium,1000,1.5,1.3,1.3,0.8,1014.0
32,Male,37,15806,Convertible,3,0,Suburban,532,Premium,250,1.5,1.4,1.3,1.0,1365.0
59,Female,11,13452,Truck,19,0,Rural,743,Basic,1000,1.2,1.3,1.0,0.8,624.0
30,Female,45,6145,SUV,12,0,Urban,494,Premium,500,1.2,1.1,1.3,1.0,858.0
44,Male,46,12302,SUV,12,0,Urban,359,Standard,1000,1.5,1.1,1.1,1.0,907.5000000000002
50,Female,33,15374,Sedan,19,1,Rural,701,Premium,100,1.2,1.6,1.3,1.2,1497.6
65,Male,52,7618,Convertible,17,1,Rural,784,Basic,500,1.5,1.4,1.0,1.0,1050.0
45,Female,20,12645,Truck,19,0,Rural,837,Standard,500,1.2,1.3,1.1,1.0,858.0000000000001
24,Female,47,5252,SUV,0,0,Rural,608,Basic,250,1.2,1.1,1.0,1.0,660.0
60,Female,17,24022,SUV,14,2,Rural,551,Basic,100,1.2,1.1,1.0,1.0,660.0
77,Female,8,23648,Truck,8,0,Suburban,618,Basic,500,1.2,1.3,1.0,1.0,780.0
58,Male,53,26136,SUV,12,0,Rural,429,Premium,250,1.5,1.1,1.3,1.0,1072.5000000000002
47,Male,8,24747,Truck,2,0,Urban,464,Basic,500,1.5,1.3,1.0,1.0,975.0
57,Female,11,7129,Convertible,13,0,Rural,550,Premium,1000,1.2,1.4,1.3,1.0,1092.0
61,Male,45,8746,SUV,9,1,Urban,432,Basic,100,1.5,1.1,1.0,1.0,825.0000000000001
57,Female,60,17517,Convertible,1,0,Urban,635,Standard,100,1.2,1.4,1.1,1.0,924.0000000000001
35,Male,36,14714,Sedan,13,0,Urban,346,Basic,100,1.5,1.6,1.0,1.0,1200.0
64,Female,15,16067,Convertible,8,0,Rural,709,Standard,500,1.2,1.4,1.1,1.0,924.0000000000001
58,Female,9,5827,Truck,11,0,Rural,549,Premium,1000,1.2,1.3,1.3,0.8,811.2
47,Male,23,17592,SUV,13,1,Suburban,720,Standard,500,1.5,1.1,1.1,1.0,907.5000000000002
70,Female,24,12089,Truck,1,1,Suburban,775,Basic,1000,1.2,1.3,1.0,0.8,624.0
66,Female,18,6606,Convertible,15,0,Rural,427,Premium,250,1.2,1.4,1.3,1.0,1092.0
27,Female,34,10521,Truck,9,0,Rural,734,Basic,100,1.2,1.3,1.0,1.0,780.0
71,Male,50,18381,Sedan,13,0,Rural,387,Basic,250,1.5,1.6,1.0,1.0,1200.0
35,Male,60,23239,Truck,6,0,Urban,428,Premium,500,1.5,1.3,1.3,1.0,1267.5
28,Male,5,15143,Truck,20,1,Urban,813,Basic,1000,1.5,1.3,1.0,0.8,780.0
30,Female,40,14229,Sedan,3,1,Urban,416,Premium,100,1.2,1.6,1.3,1.0,1248.0
79,Male,47,27646,Sedan,6,1,Rural,403,Basic,100,1.5,1.6,1.0,1.0,1200.0
65,Female,0,12032,SUV,11,1,Urban,388,Premium,500,1.2,1.1,1.3,1.0,858.0
80,Female,21,26439,Truck,1,2,Urban,568,Basic,1000,1.2,1.3,1.0,1.5,1170.0
49,Male,3,15986,Sedan,1,0,Suburban,713,Basic,1000,1.5,1.6,1.0,1.0,1200.0
19,Male,49,28083,Convertible,20,1,Rural,559,Premium,100,1.5,1.4,1.3,1.0,1365.0
43,Male,36,25892,Truck,11,0,Urban,833,Standard,500,1.5,1.3,1.1,1.0,1072.5
42,Male,28,6037,Convertible,6,0,Urban,405,Standard,1000,1.5,1.4,1.1,1.0,1155.0
31,Male,13,21901,Sedan,12,0,Suburban,695,Standard,250,1.5,1.6,1.1,1.0,1320.0
59,Male,39,12613,SUV,0,0,Rural,616,Premium,250,1.5,1.1,1.3,1.0,1072.5000000000002
48,Female,55,23113,Convertible,0,2,Rural,473,Standard,500,1.2,1.4,1.1,1.0,924.0000000000001
67,Female,48,29624,Convertible,17,1,Suburban,327,Basic,500,1.2,1.4,1.0,1.0,840.0
62,Female,53,7864,Sedan,19,1,Suburban,322,Basic,100,1.2,1.6,1.0,1.0,960.0
73,Male,33,22731,Convertible,10,0,Rural,362,Premium,1000,1.5,1.4,1.3,1.0,1365.0
60,Male,45,18747,SUV,11,1,Urban,745,Standard,1000,1.5,1.1,1.1,1.0,907.5000000000002
58,Female,56,28863,Convertible,7,2,Urban,599,Standard,500,1.2,1.4,1.1,1.5,1386.0000000000002
71,Male,39,16071,Truck,20,1,Rural,696,Premium,500,1.5,1.3,1.3,1.0,1267.5
62,Female,47,22183,Truck,11,0,Urban,800,Standard,1000,1.2,1.3,1.1,0.8,686.4000000000001
48,Male,12,7423,Truck,4,0,Suburban,758,Standard,1000,1.5,1.3,1.1,0.8,858.0
75,Male,45,19450,Sedan,0,0,Suburban,329,Standard,1000,1.5,1.6,1.1,1.0,1320.0
37,Female,51,12845,SUV,10,1,Rural,518,Premium,1000,1.2,1.1,1.3,1.0,858.0
46,Male,10,27530,Sedan,13,0,Urban,619,Basic,100,1.5,1.6,1.0,1.0,1200.0
66,Male,3,15613,Truck,0,1,Suburban,681,Basic,1000,1.5,1.3,1.0,0.8,780.0
24,Female,9,23934,Sedan,3,1,Rural,838,Standard,500,1.2,1.6,1.1,1.0,1056.0
62,Female,39,27442,Truck,1,0,Suburban,568,Premium,500,1.2,1.3,1.3,1.0,1014.0
28,Female,21,10017,Truck,9,0,Urban,831,Premium,500,1.2,1.3,1.3,1.2,1216.8
72,Female,40,25556,SUV,13,0,Urban,504,Premium,500,1.2,1.1,1.3,1.0,858.0
58,Female,6,24637,Truck,12,1,Rural,626,Basic,100,1.2,1.3,1.0,1.0,780.0
37,Female,28,18151,Sedan,10,0,Suburban,317,Premium,250,1.2,1.6,1.3,1.0,1248.0
66,Male,29,24551,SUV,5,1,Urban,826,Premium,250,1.5,1.1,1.3,1.2,1287.0000000000002
74,Male,13,28155,Sedan,17,0,Urban,459,Standard,1000,1.5,1.6,1.1,1.0,1320.0
24,Female,17,10675,Sedan,10,1,Rural,737,Standard,500,1.2,1.6,1.1,1.0,1056.0
55,Male,56,29762,Sedan,7,0,Urban,773,Premium,100,1.5,1.6,1.3,1.2,1872.0
34,Male,18,22746,Convertible,7,2,Urban,352,Standard,100,1.5,1.4,1.1,1.5,1732.5
23,Male,45,5628,SUV,17,0,Rural,805,Standard,1000,1.5,1.1,1.1,1.0,907.5000000000002
52,Female,58,9599,Sedan,13,0,Rural,492,Basic,100,1.2,1.6,1.0,1.0,960.0
30,Female,7,24435,Sedan,3,0,Rural,767,Basic,100,1.2,1.6,1.0,1.0,960.0
47,Male,29,18499,Sedan,12,2,Suburban,547,Basic,500,1.5,1.6,1.0,1.0,1200.0
68,Male,60,21811,SUV,16,0,Urban,782,Premium,1000,1.5,1.1,1.3,1.2,1287.0000000000002
38,Male,24,8967,Truck,0,1,Suburban,760,Standard,250,1.5,1.3,1.1,1.0,1072.5
47,Female,11,17317,Truck,13,0,Suburban,505,Premium,250,1.2,1.3,1.3,1.0,1014.0
28,Female,23,11059,Truck,12,1,Urban,548,Standard,250,1.2,1.3,1.1,1.0,858.0000000000001
45,Female,16,26509,Sedan,5,0,Rural,839,Basic,250,1.2,1.6,1.0,1.0,960.0
68,Female,13,29821,Truck,0,1,Rural,832,Basic,250,1.2,1.3,1.0,1.0,780.0
78,Male,46,11984,Sedan,0,1,Rural,718,Premium,100,1.5,1.6,1.3,1.2,1872.0
51,Female,2,11331,SUV,1,0,Suburban,453,Standard,250,1.2,1.1,1.1,1.0,726.0000000000001
60,Female,36,17928,SUV,8,1,Urban,680,Premium,100,1.2,1.1,1.3,1.0,858.0
28,Female,61,27250,Sedan,15,0,Rural,317,Basic,100,1.2,1.6,1.0,1.0,960.0
47,Female,20,14172,Truck,20,0,Rural,609,Standard,1000,1.2,1.3,1.1,0.8,686.4000000000001
28,Female,27,18237,Truck,19,0,Rural,360,Standard,500,1.2,1.3,1.1,1.0,858.0000000000001
33,Female,13,14931,Truck,13,0,Urban,805,Premium,1000,1.2,1.3,1.3,1.2,1216.8
72,Male,22,16503,Sedan,13,1,Urban,619,Basic,250,1.5,1.6,1.0,1.0,1200.0
35,Female,44,6785,Convertible,1,2,Urban,804,Premium,500,1.2,1.4,1.3,1.5,1638.0
47,Male,53,23254,Convertible,15,1,Urban,547,Standard,1000,1.5,1.4,1.1,1.0,1155.0
34,Male,48,27426,Sedan,0,1,Urban,532,Basic,500,1.5,1.6,1.0,1.0,1200.0
74,Male,38,11483,SUV,9,2,Suburban,555,Premium,500,1.5,1.1,1.3,1.0,1072.5000000000002
30,Male,43,29287,Sedan,4,1,Suburban,658,Premium,500,1.5,1.6,1.3,1.0,1560.0
46,Male,54,17931,Convertible,15,0,Suburban,315,Basic,250,1.5,1.4,1.0,1.0,1050.0
22,Male,21,24510,Sedan,17,0,Rural,744,Premium,1000,1.5,1.6,1.3,1.2,1872.0
24,Male,61,19785,Convertible,19,1,Suburban,636,Premium,500,1.5,1.4,1.3,1.0,1365.0
63,Male,22,5031,SUV,6,0,Urban,540,Basic,250,1.5,1.1,1.0,1.0,825.0000000000001
80,Male,51,17648,Truck,6,0,Urban,824,Premium,250,1.5,1.3,1.3,1.2,1521.0
73,Female,38,9591,Convertible,10,0,Rural,551,Standard,500,1.2,1.4,1.1,1.0,924.0000000000001
68,Female,13,12476,Sedan,6,1,Suburban,743,Premium,100,1.2,1.6,1.3,1.2,1497.6
67,Female,26,5986,SUV,2,1,Suburban,605,Basic,1000,1.2,1.1,1.0,1.0,660.0
62,Female,30,13618,Sedan,7,1,Urban,586,Standard,500,1.2,1.6,1.1,1.0,1056.0
60,Male,47,20960,Truck,8,0,Suburban,563,Premium,250,1.5,1.3,1.3,1.0,1267.5
48,Female,53,12667,Sedan,16,0,Suburban,637,Premium,500,1.2,1.6,1.3,1.0,1248.0
37,Male,50,17055,SUV,19,0,Rural,682,Standard,1000,1.5,1.1,1.1,1.0,907.5000000000002
36,Female,50,15548,Truck,15,2,Suburban,366,Standard,100,1.2,1.3,1.1,1.0,858.0000000000001
52,Female,40,23294,SUV,9,1,Urban,479,Standard,250,1.2,1.1,1.1,1.0,726.0000000000001
47,Male,31,29788,Sedan,20,0,Urban,680,Standard,500,1.5,1.6,1.1,1.0,1320.0
32,Female,9,26456,SUV,14,1,Suburban,534,Premium,250,1.2,1.1,1.3,1.0,858.0
32,Male,54,21601,Truck,8,1,Urban,824,Premium,250,1.5,1.3,1.3,1.2,1521.0
62,Female,9,14863,Truck,19,0,Rural,581,Standard,1000,1.2,1.3,1.1,0.8,686.4000000000001
76,Male,12,18208,Sedan,19,1,Suburban,501,Basic,1000,1.5,1.6,1.0,1.0,1200.0
20,Female,53,24413,Sedan,11,0,Urban,803,Standard,500,1.2,1.6,1.1,1.0,1056.0
76,Female,56,6349,Sedan,8,0,Rural,606,Standard,500,1.2,1.6,1.1,1.0,1056.0
19,Male,46,24695,Truck,17,1,Suburban,451,Premium,500,1.5,1.3,1.3,1.0,1267.5
25,Female,23,27229,SUV,19,0,Urban,579,Premium,500,1.2,1.1,1.3,1.0,858.0
67,Female,32,7254,Convertible,6,0,Urban,544,Standard,1000,1.2,1.4,1.1,1.0,924.0000000000001
52,Female,28,22045,SUV,14,0,Urban,805,Premium,1000,1.2,1.1,1.3,1.2,1029.6
42,Female,25,23572,SUV,0,0,Rural,398,Standard,1000,1.2,1.1,1.1,1.0,726.0000000000001
49,Female,14,5639,Sedan,5,0,Rural,748,Premium,100,1.2,1.6,1.3,1.2,1497.6
63,Female,31,26948,SUV,15,1,Urban,425,Premium,1000,1.2,1.1,1.3,1.0,858.0
19,Female,27,18533,Truck,6,0,Rural,652,Standard,1000,1.2,1.3,1.1,0.8,686.4000000000001
78,Male,31,23223,SUV,9,0,Suburban,826,Standard,250,1.5,1.1,1.1,1.0,907.5000000000002
54,Female,13,16427,Sedan,10,0,Rural,629,Standard,250,1.2,1.6,1.1,1.0,1056.0
23,Female,47,10881,Sedan,3,1,Urban,368,Premium,250,1.2,1.6,1.3,1.0,1248.0
54,Male,29,20854,Truck,2,0,Urban,335,Premium,100,1.5,1.3,1.3,1.0,1267.5
27,Male,58,26951,Truck,16,0,Urban,665,Standard,100,1.5,1.3,1.1,1.0,1072.5
73,Female,4,21824,Convertible,5,1,Rural,594,Premium,250,1.2,1.4,1.3,1.0,1092.0
25,Female,35,22231,Truck,13,1,Rural,490,Standard,100,1.2,1.3,1.1,1.0,858.0000000000001
72,Male,57,5326,Sedan,8,2,Rural,421,Basic,250,1.5,1.6,1.0,1.0,1200.0
21,Male,44,25719,Sedan,19,1,Urban,416,Basic,500,1.5,1.6,1.0,1.0,1200.0
35,Male,10,25664,Convertible,15,1,Rural,604,Premium,100,1.5,1.4,1.3,1.0,1365.0
52,Male,57,5849,SUV,18,0,Urban,431,Standard,250,1.5,1.1,1.1,1.0,907.5000000000002
60,Male,54,20397,SUV,8,0,Rural,725,Premium,250,1.5,1.1,1.3,1.2,1287.0000000000002
42,Male,25,28382,Truck,16,0,Rural,554,Basic,100,1.5,1.3,1.0,1.0,975.0
79,Female,25,20562,Convertible,8,0,Suburban,451,Basic,1000,1.2,1.4,1.0,1.0,840.0
65,Male,54,22482,Sedan,9,0,Urban,318,Premium,100,1.5,1.6,1.3,1.0,1560.0
48,Female,47,9938,Sedan,9,0,Rural,443,Basic,1000,1.2,1.6,1.0,1.0,960.0
54,Male,2,27284,Truck,19,1,Rural,329,Premium,100,1.5,1.3,1.3,1.0,1267.5
58,Male,30,14748,Truck,16,1,Suburban,660,Premium,500,1.5,1.3,1.3,1.0,1267.5
49,Female,55,12834,Convertible,14,0,Urban,705,Standard,100,1.2,1.4,1.1,1.0,924.0000000000001
27,Female,16,6508,Convertible,8,1,Rural,814,Premium,500,1.2,1.4,1.3,1.2,1310.3999999999999
61,Female,6,22511,SUV,2,2,Rural,581,Basic,250,1.2,1.1,1.0,1.0,660.0
34,Female,29,10339,SUV,10,1,Rural,735,Standard,1000,1.2,1.1,1.1,1.0,726.0000000000001
36,Male,56,27430,Sedan,15,0,Rural,375,Premium,500,1.5,1.6,1.3,1.0,1560.0
40,Male,45,27839,SUV,0,1,Suburban,639,Standard,100,1.5,1.1,1.1,1.0,907.5000000000002
27,Female,24,13694,Truck,20,1,Suburban,503,Standard,100,1.2,1.3,1.1,1.0,858.0000000000001
47,Female,31,27692,SUV,6,0,Rural,437,Premium,1000,1.2,1.1,1.3,1.0,858.0
21,Male,35,18601,SUV,13,0,Rural,569,Standard,100,1.5,1.1,1.1,1.0,907.5000000000002
22,Male,39,29524,Sedan,10,1,Rural,418,Basic,1000,1.5,1.6,1.0,1.0,1200.0
27,Female,48,26226,Convertible,10,0,Rural,619,Basic,100,1.2,1.4,1.0,1.0,840.0
71,Male,36,25164,Convertible,13,1,Rural,554,Premium,1000,1.5,1.4,1.3,1.0,1365.0
34,Male,30,5213,Sedan,12,1,Rural,395,Premium,250,1.5,1.6,1.3,1.0,1560.0
44,Female,48,13162,Sedan,17,0,Suburban,330,Standard,1000,1.2,1.6,1.1,1.0,1056.0
49,Male,27,25985,SUV,7,1,Rural,469,Premium,250,1.5,1.1,1.3,1.0,1072.5000000000002
25,Female,46,27565,SUV,19,0,Rural,623,Standard,500,1.2,1.1,1.1,1.0,726.0000000000001
42,Male,10,19446,Truck,5,1,Suburban,692,Premium,100,1.5,1.3,1.3,1.0,1267.5
35,Male,42,25566,SUV,20,1,Rural,624,Premium,500,1.5,1.1,1.3,1.0,1072.5000000000002
56,Female,51,16407,SUV,1,1,Rural,734,Basic,250,1.2,1.1,1.0,1.0,660.0
19,Female,48,23009,Convertible,16,0,Urban,426,Basic,250,1.2,1.4,1.0,1.0,840.0
55,Female,12,7394,Truck,11,1,Suburban,622,Premium,1000,1.2,1.3,1.3,0.8,811.2
45,Female,43,10539,Convertible,0,0,Rural,582,Basic,250,1.2,1.4,1.0,1.0,840.0
54,Male,16,16534,Convertible,7,0,Suburban,642,Premium,500,1.5,1.4,1.3,1.0,1365.0
24,Female,39,24671,Sedan,8,2,Urban,664,Standard,100,1.2,1.6,1.1,1.5,1584.0
76,Male,19,16627,Sedan,19,1,Suburban,716,Basic,500,1.5,1.6,1.0,1.0,1200.0
31,Female,52,24205,Truck,0,0,Urban,394,Standard,250,1.2,1.3,1.1,1.0,858.0000000000001
23,Female,5,17140,Truck,12,0,Suburban,333,Basic,100,1.2,1.3,1.0,1.0,780.0
66,Male,3,8156,Truck,5,0,Rural,738,Premium,1000,1.5,1.3,1.3,1.2,1521.0
73,Male,52,21554,Sedan,10,0,Urban,812,Premium,500,1.5,1.6,1.3,1.2,1872.0
42,Female,13,23601,Truck,13,0,Rural,307,Premium,100,1.2,1.3,1.3,1.0,1014.0
24,Female,20,5225,Sedan,9,0,Suburban,514,Standard,100,1.2,1.6,1.1,1.0,1056.0
64,Female,48,8917,Truck,18,0,Urban,520,Premium,250,1.2,1.3,1.3,1.0,1014.0
60,Male,11,28771,Convertible,19,2,Rural,580,Premium,100,1.5,1.4,1.3,1.0,1365.0
67,Female,43,16234,SUV,8,0,Rural,490,Basic,250,1.2,1.1,1.0,1.0,660.0
72,Male,41,14791,Sedan,12,0,Urban,616,Standard,500,1.5,1.6,1.1,1.0,1320.0
35,Male,2,29548,Convertible,20,0,Rural,390,Standard,250,1.5,1.4,1.1,1.0,1155.0
78,Male,2,13184,SUV,20,0,Suburban,725,Premium,100,1.5,1.1,1.3,1.2,1287.0000000000002
68,Female,7,7882,SUV,0,0,Urban,359,Premium,250,1.2,1.1,1.3,1.0,858.0
31,Female,29,27907,Convertible,12,0,Suburban,558,Basic,1000,1.2,1.4,1.0,1.0,840.0
56,Female,38,14240,Truck,15,1,Suburban,671,Standard,500,1.2,1.3,1.1,1.0,858.0000000000001
23,Female,11,14796,SUV,5,0,Urban,581,Premium,1000,1.2,1.1,1.3,1.0,858.0
58,Male,37,13254,Sedan,4,0,Suburban,301,Premium,1000,1.5,1.6,1.3,1.0,1560.0
24,Female,5,5755,Sedan,9,1,Suburban,740,Standard,100,1.2,1.6,1.1,1.0,1056.0
38,Female,6,27109,Convertible,18,1,Rural,466,Premium,1000,1.2,1.4,1.3,1.0,1092.0
69,Female,17,6004,Sedan,2,0,Suburban,420,Basic,1000,1.2,1.6,1.0,1.0,960.0
46,Male,51,24447,SUV,1,0,Urban,779,Standard,250,1.5,1.1,1.1,1.0,907.5000000000002
63,Male,23,17069,Sedan,2,0,Urban,799,Premium,1000,1.5,1.6,1.3,1.2,1872.0
47,Male,6,20341,SUV,20,0,Urban,693,Premium,1000,1.5,1.1,1.3,1.0,1072.5000000000002
67,Female,59,11763,SUV,13,1,Urban,585,Premium,250,1.2,1.1,1.3,1.0,858.0
49,Female,32,16779,Convertible,15,1,Urban,778,Basic,1000,1.2,1.4,1.0,1.0,840.0
74,Female,41,9619,Sedan,9,0,Suburban,725,Basic,250,1.2,1.6,1.0,1.0,960.0
59,Female,31,19607,Convertible,14,0,Rural,831,Basic,1000,1.2,1.4,1.0,1.0,840.0
55,Male,38,12196,Convertible,0,0,Urban,783,Premium,1000,1.5,1.4,1.3,1.2,1638.0
45,Female,51,10124,Truck,19,0,Rural,693,Standard,250,1.2,1.3,1.1,1.0,858.0000000000001
74,Female,43,9248,Convertible,11,0,Suburban,496,Standard,100,1.2,1.4,1.1,1.0,924.0000000000001
18,Male,7,28216,SUV,11,0,Suburban,795,Standard,250,1.5,1.1,1.1,1.0,907.5000000000002
60,Female,28,22168,Convertible,5,0,Suburban,737,Basic,100,1.2,1.4,1.0,1.0,840.0
39,Female,57,26945,SUV,11,0,Suburban,665,Standard,1000,1.2,1.1,1.1,1.0,726.0000000000001
58,Male,39,29961,Truck,0,0,Urban,408,Standard,100,1.5,1.3,1.1,1.0,1072.5
29,Female,40,15973,Sedan,7,2,Urban,797,Standard,100,1.2,1.6,1.1,1.5,1584.0
23,Female,5,12948,SUV,8,0,Urban,404,Basic,500,1.2,1.1,1.0,1.0,660.0
59,Male,46,7470,Truck,19,0,Suburban,781,Premium,250,1.5,1.3,1.3,1.2,1521.0
28,Male,62,17969,SUV,0,1,Rural,567,Standard,100,1.5,1.1,1.1,1.0,907.5000000000002
52,Female,29,8034,Sedan,3,0,Rural,747,Standard,250,1.2,1.6,1.1,1.0,1056.0
42,Male,19,22080,SUV,4,0,Suburban,479,Premium,100,1.5,1.1,1.3,1.0,1072.5000000000002
29,Male,30,6280,SUV,12,0,Suburban,830,Premium,250,1.5,1.1,1.3,1.2,1287.0000000000002
52,Male,61,29672,Convertible,18,0,Rural,454,Basic,250,1.5,1.4,1.0,1.0,1050.0
49,Male,30,13449,SUV,14,0,Urban,427,Standard,500,1.5,1.1,1.1,1.0,907.5000000000002
22,Male,47,16887,Truck,8,3,Urban,316,Basic,100,1.5,1.3,1.0,1.5,1462.5
45,Female,8,10995,SUV,10,0,Suburban,337,Standard,1000,1.2,1.1,1.1,1.0,726.0000000000001
57,Female,44,18543,Convertible,0,0,Urban,780,Standard,250,1.2,1.4,1.1,1.0,924.0000000000001
38,Female,57,16719,Convertible,8,0,Urban,811,Standard,250,1.2,1.4,1.1,1.0,924.0000000000001
43,Male,40,6010,Convertible,7,2,Rural,502,Premium,500,1.5,1.4,1.3,1.0,1365.0
20,Female,8,18163,SUV,14,2,Suburban,445,Basic,1000,1.2,1.1,1.0,1.0,660.0
19,Male,23,22409,Truck,5,1,Rural,630,Premium,500,1.5,1.3,1.3,1.0,1267.5
59,Female,49,28878,SUV,20,0,Rural,749,Standard,100,1.2,1.1,1.1,1.0,726.0000000000001
33,Female,34,12013,Sedan,19,2,Rural,591,Premium,100,1.2,1.6,1.3,1.0,1248.0
37,Female,53,24572,Sedan,13,2,Rural,457,Standard,500,1.2,1.6,1.1,1.0,1056.0
64,Male,19,9911,Truck,4,2,Urban,516,Premium,500,1.5,1.3,1.3,1.5,1901.25
38,Male,27,28121,Truck,7,0,Rural,669,Premium,500,1.5,1.3,1.3,1.0,1267.5
50,Female,27,8689,Truck,18,1,Rural,534,Premium,500,1.2,1.3,1.3,1.0,1014.0
32,Male,45,14203,Sedan,16,0,Urban,425,Premium,100,1.5,1.6,1.3,1.0,1560.0
62,Female,50,11527,Truck,16,0,Suburban,508,Premium,100,1.2,1.3,1.3,1.0,1014.0
59,Female,23,23158,SUV,12,1,Suburban,640,Basic,100,1.2,1.1,1.0,1.0,660.0
25,Male,8,25868,SUV,0,0,Suburban,357,Premium,500,1.5,1.1,1.3,1.0,1072.5000000000002
27,Male,7,25490,Convertible,19,0,Rural,336,Standard,1000,1.5,1.4,1.1,1.0,1155.0
30,Female,15,10453,Convertible,1,0,Urban,802,Basic,1000,1.2,1.4,1.0,1.0,840.0
37,Male,48,25133,Sedan,3,1,Urban,404,Premium,100,1.5,1.6,1.3,1.0,1560.0
74,Male,11,10529,SUV,9,0,Urban,499,Basic,100,1.5,1.1,1.0,1.0,825.0000000000001
56,Male,28,7917,Sedan,5,0,Urban,323,Basic,1000,1.5,1.6,1.0,1.0,1200.0
63,Female,25,5326,Truck,20,0,Urban,509,Standard,1000,1.2,1.3,1.1,0.8,686.4000000000001
53,Male,36,29176,Truck,6,1,Suburban,414,Premium,100,1.5,1.3,1.3,1.0,1267.5
64,Male,46,19422,Truck,3,0,Rural,544,Basic,250,1.5,1.3,1.0,1.0,975.0
66,Male,30,13969,SUV,13,2,Rural,472,Basic,250,1.5,1.1,1.0,1.0,825.0000000000001
75,Female,30,6610,Sedan,5,0,Suburban,647,Basic,1000,1.2,1.6,1.0,1.0,960.0
36,Male,14,21760,Convertible,15,0,Urban,819,Premium,100,1.5,1.4,1.3,1.2,1638.0
68,Male,22,8353,Sedan,5,2,Rural,460,Premium,250,1.5,1.6,1.3,1.0,1560.0
53,Male,20,6724,Sedan,9,0,Rural,678,Premium,1000,1.5,1.6,1.3,1.0,1560.0
26,Female,31,7213,Convertible,9,0,Rural,471,Standard,250,1.2,1.4,1.1,1.0,924.0000000000001
80,Female,19,10191,Convertible,20,0,Urban,603,Standard,250,1.2,1.4,1.1,1.0,924.0000000000001
56,Male,40,11499,Truck,8,0,Rural,675,Standard,1000,1.5,1.3,1.1,0.8,858.0
41,Female,28,21005,Sedan,15,0,Rural,373,Standard,100,1.2,1.6,1.1,1.0,1056.0
34,Female,34,10478,Truck,11,0,Rural,679,Premium,500,1.2,1.3,1.3,1.0,1014.0
26,Female,2,15834,Truck,6,0,Rural,371,Basic,250,1.2,1.3,1.0,1.0,780.0
77,Female,42,8106,Sedan,13,1,Suburban,300,Basic,250,1.2,1.6,1.0,1.0,960.0
71,Male,3,16417,SUV,9,1,Suburban,757,Basic,250,1.5,1.1,1.0,1.0,825.0000000000001
62,Male,49,17966,Truck,11,0,Suburban,625,Basic,500,1.5,1.3,1.0,1.0,975.0
69,Male,52,26361,SUV,13,1,Rural,796,Standard,1000,1.5,1.1,1.1,1.0,907.5000000000002
